#Name;Name mit Ort;Nummer;Globale ID;GKZ;Gemeinde;Teilort;Landkreis;Tarifzonen;Verkehrsmittel;Linien (EFA);Linien (DIVA);Anzahl Linien;Betriebszweige;X-Koordinate;Y-Koordinate
Glemstal;Gerlingen Glemstal;2305;de:08118:2305;8118019;Gerlingen;Gerlingen;LB;36,2;Bus;92;30092_;1;30;9,069821066;48,75706922
Klinik Schillerhöhe;Gerl. Klinik Schillerhöhe;2312;de:08118:2312;8118019;Gerlingen;Gerlingen;LB;36,2;Bus;92;30092_;1;30;9,072995438;48,78873839
Solitude;Solitude;2316;de:08111:2316;8111000;Stuttgart;Stuttgart;S;20,36,1,2;Bus;92;30092_;1;30;9,083852412;48,78694147
Waldfreibad;Gerlingen Waldfreibad;2317;de:08118:2317;8118019;Gerlingen;Gerlingen;LB;36,46,2,3;Bus;92;30092_;1;30;9,052175969;48,76498297
Glemseck;Leonberg Glemseck;2324;de:08115:2324;8115028;Leonberg;Leonberg;BB;36,46,2,3;Bus;92;30092_;1;30;9,040480717;48,76862964
Rappenhof;Leonberg Rappenhof;2334;de:08115:2334;8115028;Leonberg;Leonberg;BB;46,3;Bus;92;30092_;1;30;9,035300218;48,77208445
Schumisberg;Leonberg Schumisberg;2335;de:08115:2335;8115028;Leonberg;Leonberg;BB;46,3;Bus;92;30092_;1;30;9,032555376;48,77704906
Forsthaus II;Forsthaus II;2342;de:08111:2342;8111000;Stuttgart;Stuttgart;S;20,1;Bus;92;30092_;1;30;9,090083244;48,77834903
Metzgerhau;Metzgerhau;2415;de:08111:2415;8111000;Stuttgart;Stuttgart;S;1,2;Bus;92;30092_;1;30;9,116584914;48,76527719
Birkenkopf;Birkenkopf;2451;de:08111:2451;8111000;Stuttgart;Stuttgart;S;1,10,20;Bus;92;30092_;1;30;9,136267187;48,76498572
Bopserwaldstraße;Gerlingen Bopserwaldstr.;2302;de:08118:2302;8118019;Gerlingen;Gerlingen;LB;36,2;Bus;92,638;30092_,31638_;2;30,31;9,049928163;48,78873282
Schillerhöhe Post;Gerlingen Schillerhöhe Post;2314;de:08118:2314;8118019;Gerlingen;Gerlingen;LB;36,2;Bus;92,638;30092_,31638_;2;30,31;9,066014593;48,78917427
Leonberger Dreieck;Eltingen Leonb. Dreieck;2359;de:08115:2359;8115028;Leonberg;Eltingen;BB;46,3;Bus;92,64;30092_,31640_;2;30,31;9,017101492;48,78376077
Marconibrücke;Marconibrücke;2464;de:08111:2464;8111000;Stuttgart;Stuttgart;S;1,2;Bus;99;30099_;1;30;9,158722712;48,8330109
Schlotwiese;Schlotwiese;2465;de:08111:2465;8111000;Stuttgart;Stuttgart;S;1,2;Bus;99;30099_;1;30;9,153099661;48,82934968
Freiberg Schulzentrum;Freiberg Schulzentrum;6286;de:08111:6286;8111000;Stuttgart;Stuttgart;S;1,2;Bus;99;30099_;1;30;9,212059733;48,83877883
Alte Schifffahrt;Mettingen Alte Schifffahrt;3992;de:08116:3992;8116019;Esslingen am Neckar;Mettingen;ES;2;Bus;101;31101_;1;31;9,277962988;48,74485711
Cannstatter Straße;Mettingen Cannstatter Str.;4010;de:08116:4010;8116019;Esslingen am Neckar;Mettingen;ES;2,31;Bus;101;31101_;1;31;9,280510095;48,7432143
Weinstraße;Mettingen Weinstraße;4012;de:08116:4012;8116019;Esslingen am Neckar;Mettingen;ES;2,31;Bus;101;31101_;1;31;9,275160526;48,7520488
Stadtgrenze;Stadtgrenze;4013;de:08111:4013;8111000;Stuttgart;Stuttgart;S;1,2,20,31;Bus;101;31101_;1;31;9,273782898;48,75628752
Bahnhof (Trollingerweg);Mettingen Bf (Trollingerweg);3993;de:08116:3993;8116019;Esslingen am Neckar;Mettingen;ES;2;Bus;101,115;31101_,31115_;2;31;9,27702789;48,74788981
Bismarckstraße;Esslingen (N) Bismarckstr.;4005;de:08116:4005;8116019;Esslingen am Neckar;Esslingen (N);ES;2,31;Bus;101,115;31101_,31115_;2;31;9,321617409;48,73539117
Schlachthausbrücke;Essl.(N) Schlachthausbrücke;4008;de:08116:4008;8116019;Esslingen am Neckar;Esslingen (N);ES;2,31;Bus;101,115;31101_,31115_;2;31;9,29644131;48,7425089
Volkshochschule;Esslingen (N) Volkshochschule;4009;de:08116:4009;8116019;Esslingen am Neckar;Esslingen (N);ES;2,31;Bus;101,115;31101_,31115_;2;31;9,289667793;48,74208553
Burgunderstraße;Mettingen Burgunderstr.;4011;de:08116:4011;8116019;Esslingen am Neckar;Mettingen;ES;2,31;Bus;101,115;31101_,31115_;2;31;9,27962512;48,74544658
Rosenau;Oberesslingen Rosenau;4023;de:08116:4023;8116019;Esslingen am Neckar;Oberesslingen;ES;2,31;Bus;101,115;31101_,31115_;2;31;9,325220847;48,73342069
Lerchenäcker Endstation;Oberessl. Lerchenäcker Endst.;3459;de:08116:3459;8116019;Esslingen am Neckar;Oberesslingen;ES;2,31;Bus;101,138;31101_,31138_;2;31;9,338183446;48,73452535
Weil;Weil;4017;de:08116:4017;8116019;Esslingen am Neckar;Weil;ES;2,31;Bus;102;31102_;1;31;9,270019473;48,74180962
Württembergstraße;Weil Württembergstr.;6841;de:08116:6841;8116019;Esslingen am Neckar;Weil;ES;31,2;Bus;102;31102_;1;31;9,273235173;48,74058804
Ersatzhst. Palmenwaldstraße;Weil Ersatzhst. Palmenwaldstr.;7898;de:08116:7898;8116019;Esslingen am Neckar;Weil;ES;2;Bus;102;31102_;1;31;9,267347382;48,74301185
Egert;Zell Egert;3851;de:08116:3851;8116019;Esslingen am Neckar;Zell (Esslingen);ES;31,41,2,3;Bus;102,103;31102_,31103_;2;31;9,368847487;48,73014171
Krankenhaus;Oberessl. Krankenhaus;4004;de:08116:4004;8116019;Esslingen am Neckar;Oberesslingen;ES;2,31;Bus;102,103;31102_,31103_;2;31;9,327241916;48,73482677
Königsallee;Weil Königsallee;4015;de:08116:4015;8116019;Esslingen am Neckar;Weil;ES;2,31;Bus;102,103;31102_,31103_;2;31;9,273815633;48,7398223
Gestütsweg;Weil Gestütsweg;4016;de:08116:4016;8116019;Esslingen am Neckar;Weil;ES;2,31;Bus;102,103;31102_,31103_;2;31;9,270562453;48,7391196
Friedhof;Zell Friedhof;4018;de:08116:4018;8116019;Esslingen am Neckar;Zell (Esslingen);ES;31,41,2,3;Bus;102,103;31102_,31103_;2;31;9,363304238;48,7267602
Hangelstein Kirche;Zell Hangelstein Kirche;4020;de:08116:4020;8116019;Esslingen am Neckar;Zell (Esslingen);ES;2,3,31,41;Bus;102,103;31102_,31103_;2;31;9,359415657;48,72849897
Albblick;Zell Albblick;4021;de:08116:4021;8116019;Esslingen am Neckar;Zell (Esslingen);ES;2,3,31,41;Bus;102,103;31102_,31103_;2;31;9,358817325;48,73037127
Reutlinger Straße;Esslingen (N) Reutlinger Str.;4031;de:08116:4031;8116019;Esslingen am Neckar;Esslingen (N);ES;2,31;Bus;102,103;31102_,31103_;2;31;9,320933955;48,73907099
Ebershaldenfriedhof;Essl.(N) Ebershaldenfriedhof;4032;de:08116:4032;8116019;Esslingen am Neckar;Esslingen (N);ES;2,31;Bus;102,103;31102_,31103_;2;31;9,316633838;48,74061163
Parkstraße;Pliensauv. Parkstraße;4038;de:08116:4038;8116019;Esslingen am Neckar;Pliensauvorstadt;ES;2,31;Bus;102,103;31102_,31103_;2;31;9,294982052;48,73479713
Eberhard-Bauer-Stadion;Weil E.-Bauer-Stadion;4064;de:08116:4064;8116019;Esslingen am Neckar;Weil;ES;2,31;Bus;102,103;31102_,31103_;2;31;9,278515641;48,73907363
Wannenrain;Weil Wannenrain;4065;de:08116:4065;8116019;Esslingen am Neckar;Weil;ES;2,31;Bus;102,103;31102_,31103_;2;31;9,267485514;48,74086234
Manzeller Weg;Manzeller Weg;3995;de:08111:3995;8111000;Stuttgart;Stuttgart;S;1,2,20,31;Bus;103;31103_;1;31;9,259547912;48,75452204
In den Stegwiesen;In den Stegwiesen;3996;de:08111:3996;8111000;Stuttgart;Stuttgart;S;1,2,20,31;Bus;103;31103_;1;31;9,269239891;48,75619033
Hafenbahnstraße (FOB);Hafenbahnstr. (FOB);3997;de:08111:3997;8111000;Stuttgart;Stuttgart;S;1,2,20,31;Bus;103;31103_;1;31;9,265924387;48,76189024
Mercedes-Benz;Mercedes-Benz;4066;de:08111:4066;8111000;Stuttgart;Stuttgart;S;1,2,20,31;Bus;103;31103_;1;31;9,260954477;48,7608765
Am Mittelkai;Am Mittelkai;4067;de:08111:4067;8111000;Stuttgart;Stuttgart;S;1,2,20,31;Bus;103;31103_;1;31;9,265586617;48,75459818
Amstetter Straße;Amstetter Straße;4068;de:08111:4068;8111000;Stuttgart;Stuttgart;S;1,2,20,31;Bus;103;31103_;1;31;9,25675925;48,75704618
Zeppelinstraße;Oberesslingen Zeppelinstr.;4044;de:08116:4044;8116019;Esslingen am Neckar;Oberesslingen;ES;2,31;Bus;104;31104_;1;31;9,34485188;48,72168229
Röntgenstraße;Oberesslingen Röntgenstr.;4045;de:08116:4045;8116019;Esslingen am Neckar;Oberesslingen;ES;2,31;Bus;104;31104_;1;31;9,349521386;48,72084988
Esslinger Straße;Deizisau Esslinger Str.;4054;de:08116:4054;8116014;Deizisau;Deizisau;ES;3,41;Bus;104;31104_;1;31;9,378137286;48,71459952
Bahnhof (Süd);Oberessl. Bahnhof (Süd);3326;de:08116:3326;8116019;Esslingen am Neckar;Oberesslingen;ES;2,31;Bus;104,121;31104_,31121_;2;31;9,326244784;48,72990173
Schwertmühle;Oberessl. Schwertmühle;4042;de:08116:4042;8116019;Esslingen am Neckar;Oberesslingen;ES;2,31;Bus;104,121;31104_,31121_;2;31;9,334138299;48,72723529
Max-Planck-Straße;Oberesslingen Max-Planck-Str.;4043;de:08116:4043;8116019;Esslingen am Neckar;Oberesslingen;ES;2,31;Bus;104,121;31104_,31121_;2;31;9,340842661;48,72571388
Betriebshof;Sirnau Betriebshof;4286;de:08116:4286;8116019;Esslingen am Neckar;Sirnau;ES;2,31;Bus;104,121;31104_,31121_;2;31;9,345130878;48,71678055
Körschtal;Deizisau Körschtal;5016;de:08116:5016;8116014;Deizisau;Deizisau;ES;31,41,2,3;Bus;104,121;31104_,31121_;2;31;9,36025369;48,71454002
Wolf-Hirth-Straße;Sirnau Wolf-Hirth-Str.;6758;de:08116:6758;8116019;Esslingen am Neckar;Sirnau;ES;2,31;Bus;104,121;31104_,31121_;2;31;9,350363897;48,7169266
Dornierstraße;Sirnau Dornierstr.;6759;de:08116:6759;8116019;Esslingen am Neckar;Sirnau;ES;2,31;Bus;104,121;31104_,31121_;2;31;9,354792004;48,71662526
Hochschulzentrum;Esslingen (N) Hochschulzentrum;3998;de:08116:3998;8116019;Esslingen am Neckar;Esslingen (N);ES;2,31;Bus;105;31105_;1;31;9,322843407;48,74425429
Lenzhalde;Esslingen (N) Lenzhalde;3999;de:08116:3999;8116019;Esslingen am Neckar;Esslingen (N);ES;2,31;Bus;105;31105_;1;31;9,318757898;48,74538974
Klinikum Esslingen;Oberessl. Klinikum Esslingen;6763;de:08116:6763;8116019;Esslingen am Neckar;Oberesslingen;ES;2,31;Bus;105;31105_;1;31;9,327847556;48,73806233
Am Schönen Rain;Esslingen (N) Am Schönen Rain;4000;de:08116:4000;8116019;Esslingen am Neckar;Esslingen (N);ES;2,31;Bus;105,112;31105_,31112_;2;31;9,314147185;48,74737177
Bolzplatz;Hohengehren Bolzplatz;7934;de:08116:7934;8116007;Baltmannsweiler;Hohengehren;ES;3,4,41,42,51,52;Bus;106,149;31106_,31149_;2;31;9,455175991;48,76298777
Geriatrisches Zentrum;Kennenb. Geriatrisches Zentrum;4097;de:08116:4097;8116019;Esslingen am Neckar;Kennenburg;ES;2,31;Bus;108;31108_;1;31;9,329903397;48,7468061
Georgii-Waldstadion;Liebersbr. Georgii-Waldstadion;4106;de:08116:4106;8116019;Esslingen am Neckar;Liebersbronn;ES;2,31;Bus;108;31108_;1;31;9,343248282;48,75558863
Dulkhäusle;Wiflingsh. Dulkhäusle;4107;de:08116:4107;8116019;Esslingen am Neckar;Wiflingshausen;ES;2,31;Bus;108,11;31108_,31110_;2;31;9,337671845;48,75957978
Schule;Sulzgries Schule;4202;de:08116:4202;8116019;Esslingen am Neckar;Sulzgries;ES;31,2;Bus;109,132;31109_,31132_;2;31;9,293768126;48,75971827
Im Unteren Zehen;Wiflingsh. Im Unt.Zehen;3912;de:08116:3912;8116019;Esslingen am Neckar;Wiflingshausen;ES;2,31;Bus;110;31110_;1;31;9,326339213;48,75285018
Talstraße;Sankt Bernhardt Talstraße;4137;de:08116:4137;8116019;Esslingen am Neckar;St. Bernhardt;ES;2,31;Bus;110;31110_;1;31;9,322084251;48,75310497
Grüner Kranz;Wiflingsh. Grüner Kranz;4139;de:08116:4139;8116019;Esslingen am Neckar;Wiflingshausen;ES;2,31;Bus;110;31110_;1;31;9,330197495;48,75432292
Hubertusweg;Wiflingsh. Hubertusweg;4140;de:08116:4140;8116019;Esslingen am Neckar;Wiflingshausen;ES;2,31;Bus;110;31110_;1;31;9,332270794;48,75525217
Waldackerweg;Wiflingsh. Waldackerweg;4141;de:08116:4141;8116019;Esslingen am Neckar;Wiflingshausen;ES;2,31;Bus;110;31110_;1;31;9,334695914;48,75590158
Eugen-Bolz-Straße;Sankt Bernhardt E.-Bolz-Straße;4131;de:08116:4131;8116019;Esslingen am Neckar;St. Bernhardt;ES;2,31;Bus;111,132;31111_,31132_;2;31;9,324202468;48,74626477
Kolpingstraße;Serach Kolpingstraße;2793;de:08116:2793;8116019;Esslingen am Neckar;Serach;ES;2;Bus;112;31112_;1;31;9,314657375;48,75502293
Roßfurche;Serach Roßfurche;2794;de:08116:2794;8116019;Esslingen am Neckar;Serach;ES;2;Bus;112;31112_;1;31;9,313825473;48,75683268
Föhrenweg;Serach Föhrenweg;2796;de:08116:2796;8116019;Esslingen am Neckar;Serach;ES;2;Bus;112;31112_;1;31;9,309913885;48,75769756
Fichtenstraße;Serach Fichtenstraße;2797;de:08116:2797;8116019;Esslingen am Neckar;Serach;ES;2;Bus;112;31112_;1;31;9,311177411;48,75528418
Schloßwiesenweg;Hohenkreuz Schloßwiesenweg;3855;de:08116:3855;8116019;Esslingen am Neckar;Hohenkreuz;ES;2;Bus;112;31112_;1;31;9,310694797;48,75201225
Wäldenbronner Straße;Hohenkreuz Wäldenbronner Str.;3856;de:08116:3856;8116019;Esslingen am Neckar;Hohenkreuz;ES;2;Bus;112;31112_;1;31;9,312166805;48,75035365
Ina-Rothschild-Weg;Hohenkreuz Ina-Rothschild-Weg;3857;de:08116:3857;8116019;Esslingen am Neckar;Hohenkreuz;ES;2;Bus;112;31112_;1;31;9,316233671;48,74832824
Zollernplatz;Zollberg Zollernplatz;4177;de:08116:4177;8116019;Esslingen am Neckar;Zollberg;ES;31,2;Bus;113,118;31113_,31118_;2;31;9,30399617;48,72820916
Realschule;Zollberg Realschule;4179;de:08116:4179;8116019;Esslingen am Neckar;Zollberg;ES;31,2;Bus;113,118;31113_,31118_;2;31;9,305498003;48,72706314
Jusiweg;Zollberg Jusiweg;4180;de:08116:4180;8116019;Esslingen am Neckar;Zollberg;ES;31,2;Bus;113,118;31113_,31118_;2;31;9,303062626;48,72441681
Rössle;Schanbach Rössle;4159;de:08116:4159;8116076;Aichwald;Schanbach;ES;3,41,42;Bus;114;31114_;1;31;9,373495149;48,75928921
Lobenroter Hof;Schanb. Lobenroter Hof;4160;de:08116:4160;8116076;Aichwald;Schanbach;ES;3,41,42;Bus;114;31114_;1;31;9,363478719;48,76786409
Lobenrot Ort;Schanb. Lobenrot Ort;4161;de:08116:4161;8116076;Aichwald;Lobenrot;ES;3,41,42;Bus;114;31114_;1;31;9,355430898;48,77055098
Schurwaldstraße;Beutelsbach Schurwaldstraße;5399;de:08119:5399;8119091;Weinstadt;Beutelsbach;WN;3,42;Bus;114,206;31114_,31206_;2;31;9,390675147;48,79978786
Hochstetter Weg;Zollberg Hochstetter Weg;3920;de:08116:3920;8116019;Esslingen am Neckar;Zollberg;ES;2,31;Bus;118;31118_;1;31;9,297686471;48,72545599
Eichendorffstraße;Zollberg Eichendorffstr.;4174;de:08116:4174;8116019;Esslingen am Neckar;Zollberg;ES;31,2;Bus;118;31118_;1;31;9,298831242;48,72825867
Eichendorffschule;Zollb. Eichendorffschule;4175;de:08116:4175;8116019;Esslingen am Neckar;Zollberg;ES;31,2;Bus;118;31118_;1;31;9,293834605;48,72686872
Braungartweg;Zollberg Braungartweg;4176;de:08116:4176;8116019;Esslingen am Neckar;Zollberg;ES;31,2;Bus;118;31118_;1;31;9,29447882;48,72546425
Zollhausweg;Zollberg Zollhausweg;4178;de:08116:4178;8116019;Esslingen am Neckar;Zollberg;ES;31,2;Bus;118;31118_;1;31;9,300904487;48,72490807
Nussweg;Nellingen Nussweg;2982;de:08116:2982;8116080;Ostfildern;Nellingen;ES;30,2;Bus;119;31119_;1;31;9,30039664;48,7195229
Hindenburgstraße;Nellingen Hindenburgstr.;2910;de:08116:2910;8116080;Ostfildern;Nellingen;ES;2,3;Bus;119,12;31119_,31120_;2;31;9,29956347;48,71425548
Vogelsangstraße;Denkendorf Vogelsangstraße;5010;de:08116:5010;8116015;Denkendorf;Denkendorf;ES;30,40,2,3;Bus;119,121;31119_,31121_;2;31;9,322470642;48,6945629
Hindenburgstraße;Denkendorf Hindenburgstr.;5023;de:08116:5023;8116015;Denkendorf;Denkendorf;ES;30,40,2,3;Bus;119,121;31119_,31121_;2;31;9,320327686;48,69721269
Schubertstraße;Wolfschlugen Schubertstr.;2808;de:08116:2808;8116073;Wolfschlugen;Wolfschlugen;ES;40,49,50,59,3,4;Bus;120;31120_;1;31;9,289550838;48,65793396
Akademiegärten;Neuhausen (F) Akademiegärten;2893;de:08116:2893;8116047;Neuhausen auf den Fildern;Neuhausen (F);ES;3,2;Bus;120;31120_;1;31;9,283541993;48,67078132
Friedrich-Schiller-Schule;Neuh.(F) F.-Schiller-Schule;4191;de:08116:4191;8116047;Neuhausen auf den Fildern;Neuhausen (F);ES;30,39,2,3;Bus;120,817;31120_,31817_;2;31;9,283385099;48,67427082
Rothweg;Denkendorf Rothweg;5013;de:08116:5013;8116015;Denkendorf;Denkendorf;ES;30,40,2,3;Bus;121;31121_;1;31;9,329183241;48,69491258
Forschung;Denkendorf Forschung;5014;de:08116:5014;8116015;Denkendorf;Denkendorf;ES;30,40,2,3;Bus;121;31121_;1;31;9,344564394;48,70151299
Im Köpfert;Im Köpfert;2094;de:08111:2094;8111000;Stuttgart;Stuttgart;S;1,2,20,39;Bus;122;31122_;1;31;9,206440166;48,70139436
Schönbergstraße;Kemnat Schönbergstr.;3050;de:08116:3050;8116080;Ostfildern;Kemnat;ES;2,3;Bus;130;31130_;1;31;9,226281167;48,72393712
Hagäckerstraße;Kemnat Hagäckerstr.;3051;de:08116:3051;8116080;Ostfildern;Kemnat;ES;2,3;Bus;130;31130_;1;31;9,225258026;48,72309383
Gutenbergstraße;Kemnat Gutenbergstr.;3052;de:08116:3052;8116080;Ostfildern;Kemnat;ES;2,3;Bus;130;31130_;1;31;9,223818961;48,72345634
Horbstraße;Ruit Horbstraße;5022;de:08116:5022;8116080;Ostfildern;Ruit;ES;30,2;Bus;130;31130_;1;31;9,246107181;48,73145004
Parkstraße;Parksiedlung Parkstraße;2911;de:08116:2911;8116080;Ostfildern;Parksiedlung;ES;2,3;Bus;130,131;31130_,31131_;2;31;9,268429393;48,72665207
Herzog-Philipp-Platz;Parks. Herzog-Philipp-Platz;2935;de:08116:2935;8116080;Ostfildern;Parksiedlung;ES;30,2;Bus;130,131;31130_,31131_;2;31;9,272410562;48,72639991
Plieninger Straße (Nord);Scharnh. Plieninger Str.(Nord);2899;de:08116:2899;8116080;Ostfildern;Scharnhausen;ES;2,3;Bus;131;31131_;1;31;9,251923826;48,70673512
Nagelstraße;Scharnhausen Nagelstraße;2900;de:08116:2900;8116080;Ostfildern;Scharnhausen;ES;2,3;Bus;131;31131_;1;31;9,24908633;48,70717294
Krankenhaus;Ruit Krankenhaus;2913;de:08116:2913;8116080;Ostfildern;Ruit;ES;2,3;Bus;131,816;31131_,31816_;2;31;9,25309058;48,7415244
Hirschlandstraße;Oberesslingen Hirschlandstr.;4062;de:08116:4062;8116019;Esslingen am Neckar;Oberesslingen;ES;2,31;Bus;132;31132_;1;31;9,327458837;48,74100396
Hirschlandhof;Oberessl. Hirschlandhof;4073;de:08116:4073;8116019;Esslingen am Neckar;Oberesslingen;ES;2,31;Bus;132;31132_;1;31;9,328828246;48,73626104
Brandenburger Straße;Oberessl. Brandenburger Str.;4001;de:08116:4001;8116019;Esslingen am Neckar;Oberesslingen;ES;2,31;Bus;138;31138_;1;31;9,340412487;48,73647014
Ortseingang;Hegensberg Ortseingang;4203;de:08116:4203;8116019;Esslingen am Neckar;Hegensberg;ES;31,2;Bus;138;31138_;1;31;9,339547515;48,74125667
Linde;Hegensberg Linde;4204;de:08116:4204;8116019;Esslingen am Neckar;Hegensberg;ES;31,2;Bus;138;31138_;1;31;9,341750752;48,74335438
Altbacher Hof;Altbach Altbacher Hof;3800;de:08116:3800;8116004;Altbach;Altbach;ES;3,41;Bus;140;31140_;1;31;9,38014136;48,72806366
Im Braunkiel;Altbach Im Braunkiel;3801;de:08116:3801;8116004;Altbach;Altbach;ES;3,41;Bus;140;31140_;1;31;9,38630772;48,72744961
Losburgstraße;Altbach Losburgstraße;3802;de:08116:3802;8116004;Altbach;Altbach;ES;3,41;Bus;140;31140_;1;31;9,386656815;48,72334787
Rathaus;Altbach Rathaus;3803;de:08116:3803;8116004;Altbach;Altbach;ES;3,41;Bus;140;31140_;1;31;9,37890457;48,72266326
Gemeindehalle;Altbach Gemeindehalle;3804;de:08116:3804;8116004;Altbach;Altbach;ES;3,41;Bus;140;31140_;1;31;9,386837958;48,72038874
Stauferstraße;Altbach Stauferstraße;3816;de:08116:3816;8116004;Altbach;Altbach;ES;3,41;Bus;140;31140_;1;31;9,388601175;48,72521176
Feuerwehr;Altbach Feuerwehr;3817;de:08116:3817;8116004;Altbach;Altbach;ES;3,41;Bus;140;31140_;1;31;9,37863275;48,72447164
Haldenrainweg;Altbach Haldenrainweg;3818;de:08116:3818;8116004;Altbach;Altbach;ES;3,41;Bus;140;31140_;1;31;9,382770859;48,72171524
Badstraße;Altbach Badstraße;3898;de:08116:3898;8116004;Altbach;Altbach;ES;3,41;Bus;140;31140_;1;31;9,373321192;48,7248487
Lammgarten;Oberesslingen Lammgarten;4069;de:08116:4069;8116019;Esslingen am Neckar;Oberesslingen;ES;2,31;Bus;140;31140_;1;31;9,330110179;48,73065507
Pfostenberg;Plochingen Pfostenberg;4255;de:08116:4255;8116056;Plochingen;Plochingen;ES;3,41;Bus;140;31140_;1;31;9,405598454;48,71937992
Esslinger Straße;Plochingen Esslinger Str.;5822;de:08116:5822;8116056;Plochingen;Plochingen;ES;3,41;Bus;140;31140_;1;31;9,413351236;48,71683443
Marquardtschule;Plochingen Marquardtschule;2816;de:08116:2816;8116056;Plochingen;Plochingen;ES;41,3;Bus;141;31141_;1;31;9,431109001;48,71002489
Stuifenstraße;Plochingen Stuifenstraße;3940;de:08116:3940;8116056;Plochingen;Plochingen;ES;3,41;Bus;141;31141_;1;31;9,429628426;48,71805174
K 1206 (Bahnhof);Reichenb.(F) K 1206 (Bahnhof);3941;de:08116:3941;8116058;Reichenbach a.d.Fils;Reichenbach (F);ES;3,4,41,51;Bus;144;31144_;1;31;9,463592888;48,70657137
Weberei;Reichenbach (F) Weberei;4223;de:08116:4223;8116058;Reichenbach a.d.Fils;Reichenbach (F);ES;3,4,41,51;Bus;144;31144_;1;31;9,455221634;48,70637997
Aspen;Hochdorf Aspen;6772;de:08116:6772;8116027;Hochdorf;Hochdorf (ES);ES;51,61,4,5;Bus;144;31144_;1;31;9,455719897;48,68935514
Sporthalle;Wendlingen (N) Sporthalle;7578;de:08116:7578;8116071;Wendlingen am Neckar;Wendlingen (N);ES;4,51;Bus;152;31152_;1;31;9,397126447;48,66352988
Alter Sportplatz;Wendlingen (N) Alter Sportpl.;4293;de:08116:4293;8116071;Wendlingen am Neckar;Wendlingen (N);ES;4,51;Bus;152,154;31152_,31154_;2;31;9,39205906;48,67003091
Anne-Frank-Schule;Wendl.(N) Anne-Frank-Schule;7577;de:08116:7577;8116071;Wendlingen am Neckar;Wendlingen (N);ES;4,51;Bus;152,155;31152_,31155_;2;31;9,380926976;48,67017623
Goethestraße;Wendlingen (N) Goethestr.;3826;de:08116:3826;8116071;Wendlingen am Neckar;Wendlingen (N);ES;51,4;Bus;154;31154_;1;31;9,379988866;48,675413
Kirchheimer Straße;Wendl.(N) Kirchheimer Str.;3827;de:08116:3827;8116071;Wendlingen am Neckar;Wendlingen (N);ES;51,4;Bus;154;31154_;1;31;9,385391435;48,67341666
Wilhelm-Raabe-Straße;Wendl.(N) Wilhelm-Raabe-Str.;3829;de:08116:3829;8116071;Wendlingen am Neckar;Wendlingen (N);ES;51,4;Bus;154;31154_;1;31;9,388471248;48,67839717
Ludwig-Finckh-Straße;Wendl.(N) Ludwig-Finckh-Str.;3830;de:08116:3830;8116071;Wendlingen am Neckar;Wendlingen (N);ES;51,4;Bus;154;31154_;1;31;9,381112017;48,68209075
Fabrikstraße;Wendlingen (N) Fabrikstr.;3831;de:08116:3831;8116071;Wendlingen am Neckar;Wendlingen (N);ES;4,51;Bus;154;31154_;1;31;9,379583776;48,67751859
Austraße;Wendlingen (N) Austraße;6864;de:08116:6864;8116071;Wendlingen am Neckar;Wendlingen (N);ES;51,4;Bus;154;31154_;1;31;9,391873777;48,67239659
Friedhof;Wendlingen (N) Friedhof;6865;de:08116:6865;8116071;Wendlingen am Neckar;Wendlingen (N);ES;51,4;Bus;154;31154_;1;31;9,388731251;48,67513199
Stadtmitte;Wendlingen (N) Stadtmitte;4258;de:08116:4258;8116071;Wendlingen am Neckar;Wendlingen (N);ES;4,51;Bus;154,155;31154_,31155_;2;31;9,378359464;48,67179437
Kolpingstraße;Wendlingen (N) Kolpingstr.;3832;de:08116:3832;8116071;Wendlingen am Neckar;Wendlingen (N);ES;51,4;Bus;155;31155_;1;31;9,377738979;48,66327146
Taläckerstraße;Wendlingen (N) Taläckerstr.;3833;de:08116:3833;8116071;Wendlingen am Neckar;Wendlingen (N);ES;51,4;Bus;155;31155_;1;31;9,371666827;48,66641166
Kapellenstraße;Wendlingen (N) Kapellenstraße;4295;de:08116:4295;8116071;Wendlingen am Neckar;Wendlingen (N);ES;4,51;Bus;155;31155_;1;31;9,380421128;48,66791178
Neuffenstraße;Wendlingen (N) Neuffenstraße;4474;de:08116:4474;8116071;Wendlingen am Neckar;Wendlingen (N);ES;4,51;Bus;155;31155_;1;31;9,379925953;48,67066514
Schützenstraße;Wendlingen (N) Schützenstraße;4297;de:08116:4297;8116071;Wendlingen am Neckar;Wendlingen (N);ES;4,51;Bus;155,196;31155_,31196_;2;31;9,370877622;48,66801489
Mitte;Reudern Mitte;4380;de:08116:4380;8116049;Nürtingen;Reudern;ES;4,5,50,60;Bus;156,166;31156_,31166_;2;31;9,385447774;48,62923587
Ost;Reudern Ost;4381;de:08116:4381;8116049;Nürtingen;Reudern;ES;4,5,50,60;Bus;156,166;31156_,31166_;2;31;9,390612699;48,63050439
Bürgersee;Kirchheim (T) Bürgersee;4382;de:08116:4382;8116033;Kirchheim unter Teck;Kirchheim (T);ES;5,61;Bus;156,166;31156_,31166_;2;31;9,407994697;48,63428389
Tachenhäuserstraße;Oberboihingen Tachenhäuserstr.;3825;de:08116:3825;8116050;Oberboihingen;Oberboihingen;ES;50,51,60,61,4,5;Bus;156,196;31156_,31196_;2;31;9,369180544;48,6475982
